               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.068527,            0.025401,            0.022195,             0.63248,             0.24606,             0.25585,            0.095453,            0.069956,            0.034122,            0.025343,            0.002872,            0.002872,            0.002872
                  38,            0.067909,            0.031467,            0.025724,             0.61567,             0.25406,             0.23766,            0.096017,            0.070231,            0.033398,            0.025324,            0.002674,            0.002674,            0.002674
                  39,            0.067422,            0.030896,            0.022531,             0.38723,             0.27224,             0.27574,             0.11671,            0.066539,            0.034198,            0.025268,            0.002476,            0.002476,            0.002476
                  40,             0.06764,            0.035549,            0.024469,              0.4633,             0.25406,             0.26164,             0.10385,            0.068894,            0.034086,            0.025355,            0.002278,            0.002278,            0.002278
                  41,            0.064936,            0.027615,            0.022812,             0.43298,             0.29109,              0.2685,             0.10907,            0.069351,            0.033733,             0.02527,             0.00208,             0.00208,             0.00208
                  42,            0.068094,            0.039523,            0.024881,             0.40265,             0.25472,             0.26623,             0.10923,            0.066566,            0.034243,            0.025247,            0.001882,            0.001882,            0.001882
                  43,            0.064146,            0.035265,            0.023442,             0.51629,             0.29318,             0.28349,             0.12622,            0.066947,            0.034021,            0.025203,            0.001684,            0.001684,            0.001684
                  44,            0.063818,             0.02954,            0.023151,             0.50551,              0.2839,             0.27352,             0.11834,            0.066291,            0.034254,            0.025184,            0.001486,            0.001486,            0.001486
                  45,            0.067543,            0.037611,            0.024347,             0.41318,             0.26272,             0.29251,             0.13109,            0.064188,            0.034519,            0.025091,            0.001288,            0.001288,            0.001288
                  46,            0.062286,            0.029942,            0.023767,             0.50928,             0.23857,             0.28983,             0.12695,            0.064878,            0.034339,            0.025076,             0.00109,             0.00109,             0.00109
                  47,            0.060792,            0.030261,            0.021318,              0.4987,             0.29089,             0.30006,             0.13037,            0.065533,            0.034116,            0.025049,            0.000892,            0.000892,            0.000892
                  48,            0.059584,            0.028258,             0.02042,              0.5012,             0.29079,             0.29452,             0.13485,            0.065134,             0.03409,            0.025056,            0.000694,            0.000694,            0.000694
                  49,            0.064231,             0.02693,            0.019276,             0.51734,             0.29405,             0.29964,             0.13421,            0.064537,             0.03378,            0.025084,            0.000496,            0.000496,            0.000496
