               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.070304,            0.030755,            0.022297,             0.59131,             0.33141,             0.27771,            0.099513,            0.084755,            0.031379,             0.02729,            0.008878,            0.008878,            0.008878
                  36,            0.074443,            0.031948,            0.022995,              0.3833,             0.32303,             0.21182,            0.077633,            0.087311,            0.029645,            0.027016,            0.008845,            0.008845,            0.008845
                  37,            0.073559,            0.032258,            0.022326,             0.53053,             0.38121,             0.29573,             0.12206,            0.085196,            0.030753,            0.026604,            0.008812,            0.008812,            0.008812
                  38,            0.075663,            0.029413,             0.02504,             0.54603,             0.36141,             0.30615,             0.12022,            0.079335,            0.030115,            0.026104,            0.008779,            0.008779,            0.008779
                  39,            0.068225,            0.026914,            0.022692,              0.4961,             0.36216,             0.29244,             0.10895,            0.081836,            0.030352,            0.025642,            0.008746,            0.008746,            0.008746
                  40,            0.072267,            0.027789,            0.024589,             0.50721,             0.35768,             0.26608,             0.11158,             0.08052,            0.028581,            0.025873,            0.008713,            0.008713,            0.008713
                  41,            0.070946,             0.02582,             0.02089,             0.41911,             0.30586,             0.19287,             0.07421,            0.087628,            0.027572,            0.025805,             0.00868,             0.00868,             0.00868
                  42,            0.075448,            0.026479,            0.021772,             0.49232,             0.33865,             0.31134,             0.13712,            0.075848,            0.029351,            0.025247,            0.008647,            0.008647,            0.008647
                  43,            0.068151,            0.033935,            0.022691,             0.49277,             0.47364,             0.40378,             0.17064,            0.075681,            0.028565,            0.024689,            0.008614,            0.008614,            0.008614
                  44,            0.072428,            0.031671,            0.022289,             0.44047,             0.30218,             0.23326,            0.087004,            0.082819,            0.027071,            0.024924,            0.008581,            0.008581,            0.008581
                  45,            0.067989,            0.029485,            0.020388,             0.42584,             0.31394,              0.1961,            0.079246,            0.081978,            0.027109,            0.024983,            0.008548,            0.008548,            0.008548
                  46,            0.066661,             0.02728,            0.018677,             0.54201,             0.39665,             0.35604,             0.16386,            0.073275,            0.028908,            0.024906,            0.008515,            0.008515,            0.008515
                  47,            0.071051,            0.031981,            0.023509,             0.52888,             0.40414,             0.34984,             0.11328,            0.076692,            0.028081,            0.025156,            0.008482,            0.008482,            0.008482
                  48,            0.071494,            0.026241,            0.021555,              0.4777,             0.36283,             0.29342,             0.11561,            0.077616,            0.027548,            0.025323,            0.008449,            0.008449,            0.008449
                  49,            0.064264,            0.027277,            0.020167,             0.42027,             0.37505,             0.24513,            0.094062,            0.079097,            0.028164,            0.025668,            0.008416,            0.008416,            0.008416
                  50,            0.070493,            0.026522,            0.021368,             0.52559,              0.3814,             0.36069,             0.15548,            0.075431,            0.028908,            0.026077,            0.008383,            0.008383,            0.008383
                  51,             0.06307,            0.026373,            0.018873,             0.41296,             0.35607,              0.2051,            0.086738,            0.080009,            0.027926,            0.025988,             0.00835,             0.00835,             0.00835
                  52,            0.070323,            0.029191,            0.020254,             0.48908,             0.42434,             0.35202,             0.12696,            0.076216,            0.028882,            0.026629,            0.008317,            0.008317,            0.008317
                  53,            0.062215,            0.026014,            0.019032,             0.51813,             0.43835,             0.33374,             0.11409,            0.078058,             0.02862,            0.026254,            0.008284,            0.008284,            0.008284
                  54,            0.069649,            0.029445,            0.023143,             0.57372,               0.422,             0.35716,             0.13497,            0.073303,            0.028572,            0.026072,            0.008251,            0.008251,            0.008251
                  55,            0.063348,            0.031386,             0.01805,              0.4872,             0.41768,             0.31799,             0.13777,            0.076449,            0.028522,            0.025785,            0.008218,            0.008218,            0.008218
                  56,            0.064739,            0.027422,            0.018102,             0.45799,             0.39862,             0.28918,             0.11007,            0.074651,            0.027536,             0.02588,            0.008185,            0.008185,            0.008185
                  57,            0.064104,            0.027506,            0.022076,             0.47733,             0.42242,             0.33635,             0.13671,            0.072808,            0.027616,            0.025736,            0.008152,            0.008152,            0.008152
                  58,            0.062558,            0.028049,            0.020923,              0.5183,             0.39665,             0.34137,             0.14028,            0.071516,            0.028834,            0.025845,            0.008119,            0.008119,            0.008119
                  59,            0.063428,            0.026568,            0.019266,             0.52687,             0.40278,             0.35152,             0.12701,            0.074782,            0.029286,            0.026037,            0.008086,            0.008086,            0.008086
                  60,             0.06606,             0.02703,            0.019107,             0.55658,             0.30465,             0.33046,             0.14267,            0.075254,            0.029468,            0.025761,            0.008053,            0.008053,            0.008053
                  61,            0.066331,            0.028861,            0.021278,             0.55326,             0.36909,             0.37162,             0.16464,            0.072709,            0.029919,            0.025748,             0.00802,             0.00802,             0.00802
                  62,            0.062739,            0.024328,            0.017612,             0.56324,             0.34687,             0.36719,             0.15328,            0.072272,             0.03065,            0.025764,            0.007987,            0.007987,            0.007987
                  63,            0.065847,            0.025349,            0.020457,             0.54483,             0.35616,             0.36492,             0.14204,            0.074092,            0.029957,            0.025508,            0.007954,            0.007954,            0.007954
                  64,            0.066968,            0.026795,            0.020475,             0.55454,             0.38341,             0.37101,             0.16777,            0.072453,            0.029308,            0.025709,            0.007921,            0.007921,            0.007921
                  65,            0.064144,            0.026974,            0.021207,             0.52668,             0.36949,             0.33029,             0.12929,            0.075054,            0.028784,            0.025548,            0.007888,            0.007888,            0.007888
                  66,            0.068021,            0.025637,            0.020025,             0.48958,             0.37495,             0.31522,             0.14526,            0.072584,            0.030755,            0.025731,            0.007855,            0.007855,            0.007855
                  67,            0.061409,            0.026559,            0.017648,             0.50337,             0.37135,             0.35302,             0.14765,            0.076284,            0.029774,            0.025575,            0.007822,            0.007822,            0.007822
                  68,            0.065704,            0.029792,            0.020428,             0.53525,             0.40471,              0.3671,             0.15257,            0.072001,            0.029883,            0.025657,            0.007789,            0.007789,            0.007789
                  69,             0.06086,            0.028059,            0.019214,             0.54612,             0.43192,              0.3817,             0.17462,            0.068552,            0.030007,            0.025191,            0.007756,            0.007756,            0.007756
                  70,            0.064367,            0.029336,            0.021322,             0.49292,             0.35727,             0.30513,             0.13993,            0.074654,            0.028623,            0.024955,            0.007723,            0.007723,            0.007723
                  71,            0.063488,            0.030512,            0.020717,             0.57114,             0.40577,             0.37892,             0.16864,            0.070192,            0.029191,            0.024934,             0.00769,             0.00769,             0.00769
                  72,             0.05954,            0.022559,            0.016743,             0.60262,             0.38228,             0.37807,             0.14564,            0.072904,            0.029771,            0.025011,            0.007657,            0.007657,            0.007657
                  73,            0.059536,            0.026201,            0.018537,             0.57517,             0.40394,             0.39244,             0.18379,            0.069601,            0.029738,            0.024897,            0.007624,            0.007624,            0.007624
                  74,            0.061359,            0.022258,            0.018953,             0.53066,             0.39727,             0.33993,             0.13978,            0.072242,            0.030123,            0.024926,            0.007591,            0.007591,            0.007591
                  75,            0.054048,            0.023421,            0.016325,             0.61615,             0.41727,             0.37842,             0.17846,             0.07272,            0.030418,            0.024712,            0.007558,            0.007558,            0.007558
                  76,            0.062418,            0.024611,            0.019226,             0.51907,             0.37288,              0.3386,             0.15683,            0.071819,            0.030296,            0.024705,            0.007525,            0.007525,            0.007525
                  77,            0.059443,            0.021817,            0.016252,             0.64714,             0.40208,             0.40338,             0.18273,            0.069367,            0.029646,            0.024624,            0.007492,            0.007492,            0.007492
                  78,            0.057689,            0.022575,            0.015318,             0.58762,             0.41121,             0.36935,             0.16068,            0.071051,            0.028945,            0.024705,            0.007459,            0.007459,            0.007459
                  79,            0.056787,            0.023947,            0.017468,             0.63712,             0.40341,             0.40243,             0.19009,            0.067944,            0.029032,            0.024825,            0.007426,            0.007426,            0.007426
                  80,            0.059231,            0.021629,            0.020063,             0.54143,             0.41192,             0.37589,             0.16624,            0.069591,            0.028967,            0.024689,            0.007393,            0.007393,            0.007393
                  81,             0.06122,            0.031838,            0.020131,             0.59535,             0.42838,             0.42487,               0.182,            0.067351,            0.029481,             0.02455,             0.00736,             0.00736,             0.00736
                  82,            0.060194,            0.025048,            0.019649,             0.63819,             0.36662,             0.36227,             0.16749,            0.070545,            0.030304,            0.024604,            0.007327,            0.007327,            0.007327
                  83,            0.055405,            0.025435,            0.017829,             0.67211,             0.42636,             0.43678,             0.19619,            0.069602,            0.030126,            0.024652,            0.007294,            0.007294,            0.007294
                  84,            0.056729,             0.01982,            0.014565,              0.6367,             0.42831,             0.40497,             0.18549,             0.07007,            0.030849,            0.024576,            0.007261,            0.007261,            0.007261
                  85,            0.058012,            0.024785,            0.016338,             0.60587,             0.41795,             0.39505,              0.1835,            0.070013,            0.030268,            0.024957,            0.007228,            0.007228,            0.007228
                  86,            0.058896,            0.026866,            0.018463,             0.67895,             0.38636,              0.4183,             0.19219,            0.069035,            0.030551,            0.025036,            0.007195,            0.007195,            0.007195
                  87,            0.055284,            0.024216,            0.017153,             0.72852,             0.41073,             0.43956,             0.21708,             0.06828,            0.030546,            0.024799,            0.007162,            0.007162,            0.007162
                  88,            0.057698,            0.022342,            0.017284,             0.65604,             0.38446,             0.41283,             0.21065,             0.06957,            0.031054,            0.024842,            0.007129,            0.007129,            0.007129
                  89,            0.056669,            0.025758,            0.017182,             0.67536,             0.43771,              0.4127,             0.19242,            0.070468,            0.030817,            0.025196,            0.007096,            0.007096,            0.007096
                  90,            0.057927,            0.023995,            0.015856,             0.67922,              0.4265,             0.41252,             0.18228,            0.070525,            0.030377,            0.025087,            0.007063,            0.007063,            0.007063
                  91,            0.057927,            0.029009,            0.018089,              0.5144,             0.39549,             0.42722,              0.2077,            0.068049,            0.029789,            0.024874,             0.00703,             0.00703,             0.00703
                  92,            0.060926,            0.028567,            0.019291,             0.47983,             0.43959,             0.42515,             0.19727,            0.071134,            0.029169,            0.025018,            0.006997,            0.006997,            0.006997
                  93,            0.056723,            0.024753,            0.016244,             0.52359,             0.33337,             0.37011,             0.17013,            0.074448,            0.029174,            0.024942,            0.006964,            0.006964,            0.006964
                  94,            0.061189,            0.023884,            0.017967,              0.5439,             0.42817,              0.4589,              0.2053,            0.068364,            0.030092,            0.024617,            0.006931,            0.006931,            0.006931
                  95,            0.058991,            0.033171,            0.018957,             0.54735,               0.441,             0.46441,             0.24357,            0.066382,            0.030351,            0.024342,            0.006898,            0.006898,            0.006898
                  96,            0.052837,            0.020876,            0.014783,             0.48339,              0.4479,             0.44131,             0.19601,            0.073906,            0.030096,            0.024445,            0.006865,            0.006865,            0.006865
                  97,            0.059382,            0.024294,            0.019481,             0.47774,             0.46234,             0.43959,             0.20887,            0.068401,            0.030971,            0.024169,            0.006832,            0.006832,            0.006832
                  98,            0.055532,            0.024837,            0.017114,             0.42952,             0.45682,              0.4363,             0.20454,             0.07108,            0.030865,            0.024006,            0.006799,            0.006799,            0.006799
                  99,            0.057083,            0.027396,            0.018346,             0.44179,             0.44983,             0.44901,             0.22049,              0.0687,            0.031882,            0.023839,            0.006766,            0.006766,            0.006766
                 100,            0.055705,            0.024457,            0.017069,             0.47517,             0.44174,             0.43809,             0.20765,            0.068325,            0.031468,            0.023616,            0.006733,            0.006733,            0.006733
                 101,            0.052794,            0.019466,            0.015971,             0.46313,             0.43154,             0.44978,             0.21207,            0.069921,            0.030629,            0.023366,              0.0067,              0.0067,              0.0067
                 102,            0.056871,            0.024057,            0.016777,             0.44768,              0.4102,             0.41788,             0.20063,            0.069721,            0.030185,            0.023043,            0.006667,            0.006667,            0.006667
                 103,            0.055237,            0.026308,            0.016757,             0.44824,             0.44033,             0.43742,             0.20208,            0.069385,             0.02964,            0.023395,            0.006634,            0.006634,            0.006634
                 104,            0.055147,            0.019848,            0.015402,             0.49792,             0.41813,             0.43001,             0.19568,            0.071502,            0.029172,            0.023754,            0.006601,            0.006601,            0.006601
                 105,            0.057061,            0.025532,            0.017943,             0.43585,             0.43949,             0.44738,             0.22818,            0.070371,            0.028973,            0.023985,            0.006568,            0.006568,            0.006568
                 106,            0.054112,            0.020992,            0.015216,              0.4581,             0.42838,             0.41511,             0.23128,             0.06933,            0.029277,            0.023909,            0.006535,            0.006535,            0.006535
                 107,            0.055475,            0.021829,            0.017234,             0.46519,             0.42525,             0.44872,             0.24604,              0.0676,            0.029085,            0.024084,            0.006502,            0.006502,            0.006502
                 108,            0.054459,            0.022891,            0.014131,             0.45662,             0.43636,             0.45097,             0.19353,            0.073633,            0.028594,            0.024033,            0.006469,            0.006469,            0.006469
                 109,             0.05849,            0.022391,            0.017023,             0.46607,             0.39735,             0.43989,              0.2154,            0.070176,            0.029745,            0.024195,            0.006436,            0.006436,            0.006436
                 110,            0.056541,            0.028671,            0.016254,             0.44881,              0.4175,             0.43235,              0.2205,            0.068173,            0.029994,            0.024276,            0.006403,            0.006403,            0.006403
                 111,            0.054571,            0.023349,            0.015563,              0.4872,             0.40863,             0.43645,             0.20455,            0.069332,            0.028556,            0.024363,             0.00637,             0.00637,             0.00637
                 112,            0.057586,            0.024058,            0.015612,             0.49436,             0.41473,             0.44787,             0.21259,            0.068487,            0.028793,             0.02416,            0.006337,            0.006337,            0.006337
                 113,            0.055848,            0.021578,            0.017867,             0.46668,             0.45458,             0.44772,             0.21775,             0.06918,            0.027769,            0.024052,            0.006304,            0.006304,            0.006304
                 114,            0.055854,            0.026977,            0.017849,             0.40524,             0.48323,             0.43812,             0.20747,            0.067917,            0.028242,            0.024041,            0.006271,            0.006271,            0.006271
                 115,            0.051875,            0.016595,            0.012613,             0.42161,             0.48289,             0.42905,             0.21754,            0.068411,            0.028702,            0.023775,            0.006238,            0.006238,            0.006238
                 116,            0.054879,            0.020465,             0.01642,              0.4527,             0.47586,             0.43227,             0.19516,            0.070202,            0.028178,            0.023684,            0.006205,            0.006205,            0.006205
                 117,            0.055528,            0.028412,            0.017649,             0.44262,             0.45987,             0.44029,             0.20799,            0.071818,            0.027336,            0.023689,            0.006172,            0.006172,            0.006172
                 118,            0.055305,            0.023995,            0.016061,             0.42814,             0.46334,             0.45403,             0.22638,            0.066641,            0.027723,            0.023559,            0.006139,            0.006139,            0.006139
                 119,            0.051045,            0.018508,            0.016662,             0.45304,             0.49362,             0.46328,             0.22614,            0.067997,            0.027573,            0.023911,            0.006106,            0.006106,            0.006106
                 120,            0.058139,            0.025347,            0.017797,             0.41237,             0.45791,             0.43296,             0.23376,            0.067683,            0.027166,             0.02395,            0.006073,            0.006073,            0.006073
                 121,            0.051639,             0.01767,            0.014265,             0.46572,             0.46317,             0.46058,             0.23448,            0.066763,            0.027557,            0.023954,             0.00604,             0.00604,             0.00604
                 122,            0.053405,            0.024825,            0.015902,             0.41874,             0.45586,             0.43877,             0.22062,            0.066192,            0.027442,            0.023893,            0.006007,            0.006007,            0.006007
                 123,            0.056435,            0.026733,            0.018159,             0.47308,             0.45068,             0.46731,             0.23948,            0.065444,            0.027991,             0.02383,            0.005974,            0.005974,            0.005974
                 124,            0.052368,             0.01828,            0.012478,             0.48708,              0.4141,             0.41964,             0.17756,            0.070959,            0.027363,            0.023928,            0.005941,            0.005941,            0.005941
                 125,            0.050159,            0.019755,            0.015572,             0.46224,             0.45668,             0.45882,             0.22628,            0.067184,            0.027326,            0.023968,            0.005908,            0.005908,            0.005908
                 126,            0.052991,            0.022186,             0.01524,             0.46578,             0.44677,              0.4571,             0.22705,            0.065805,            0.027997,            0.023892,            0.005875,            0.005875,            0.005875
                 127,            0.051031,            0.020725,            0.015094,             0.46322,             0.42443,             0.43902,             0.21187,            0.067908,            0.028097,            0.024061,            0.005842,            0.005842,            0.005842
                 128,            0.056133,            0.022889,            0.016611,             0.54074,             0.42601,             0.44835,             0.22662,            0.068586,            0.028117,            0.024129,            0.005809,            0.005809,            0.005809
                 129,            0.053284,            0.023611,            0.016681,             0.47867,             0.46981,             0.46396,              0.2266,            0.067434,            0.027469,            0.024152,            0.005776,            0.005776,            0.005776
                 130,            0.056398,            0.023551,            0.017356,             0.46002,             0.42303,              0.4464,             0.23138,            0.065699,            0.028086,            0.024051,            0.005743,            0.005743,            0.005743
                 131,            0.051913,            0.025799,            0.013969,             0.50484,             0.42475,             0.46421,             0.23837,            0.066165,            0.028322,            0.024276,             0.00571,             0.00571,             0.00571
                 132,            0.053507,            0.023096,            0.016042,             0.50622,             0.44205,             0.45989,             0.21977,            0.067161,            0.028236,            0.024285,            0.005677,            0.005677,            0.005677
                 133,            0.052827,            0.024474,            0.015548,             0.52779,             0.42256,             0.44838,             0.24012,            0.065288,             0.02861,            0.024347,            0.005644,            0.005644,            0.005644
                 134,            0.055319,            0.023034,            0.014487,             0.45494,             0.45931,             0.45889,             0.21034,            0.070264,            0.028536,            0.024489,            0.005611,            0.005611,            0.005611
                 135,            0.054437,            0.019585,            0.014977,             0.46837,              0.4165,             0.43666,             0.20905,            0.067949,            0.029916,            0.024541,            0.005578,            0.005578,            0.005578
                 136,            0.055016,            0.026748,             0.01509,             0.49528,             0.39683,             0.45476,             0.23993,            0.066557,            0.030746,            0.024507,            0.005545,            0.005545,            0.005545
                 137,             0.05342,             0.02129,            0.017172,             0.48714,              0.3884,             0.43861,             0.23026,            0.065712,            0.030771,            0.024714,            0.005512,            0.005512,            0.005512
                 138,            0.052813,            0.020893,            0.015293,             0.48419,             0.40607,             0.43845,             0.22395,            0.065717,             0.03149,            0.024589,            0.005479,            0.005479,            0.005479
                 139,            0.051145,            0.018404,             0.01526,             0.45465,             0.42475,             0.43236,             0.20073,            0.070491,            0.031262,            0.024686,            0.005446,            0.005446,            0.005446
                 140,            0.054252,            0.019294,            0.013718,             0.48966,             0.38283,             0.43245,               0.231,            0.065185,            0.031951,            0.024616,            0.005413,            0.005413,            0.005413
                 141,            0.053016,            0.026034,            0.016859,             0.54277,             0.39394,             0.44868,             0.24522,            0.064782,            0.031862,             0.02434,             0.00538,             0.00538,             0.00538
                 142,            0.053113,             0.02348,            0.015869,             0.49873,             0.40303,             0.42873,             0.21075,            0.069254,            0.031187,            0.024105,            0.005347,            0.005347,            0.005347
                 143,            0.051961,            0.021992,            0.015252,              0.4981,             0.42101,             0.45379,             0.23593,            0.065433,            0.031795,             0.02395,            0.005314,            0.005314,            0.005314
                 144,            0.054836,            0.020901,            0.015295,              0.4932,             0.43071,             0.45395,             0.23281,            0.065115,            0.031446,            0.024028,            0.005281,            0.005281,            0.005281
                 145,            0.053313,            0.021109,             0.01712,             0.57583,             0.41373,             0.46348,             0.25722,            0.064253,            0.031425,            0.024198,            0.005248,            0.005248,            0.005248
                 146,            0.053255,            0.029795,            0.017837,             0.53206,             0.40303,              0.4509,             0.22508,            0.066844,            0.031669,            0.024212,            0.005215,            0.005215,            0.005215
                 147,            0.053872,            0.024362,            0.016964,             0.50329,             0.44493,             0.45467,             0.24752,            0.065822,            0.031039,             0.02443,            0.005182,            0.005182,            0.005182
                 148,            0.050386,            0.022287,            0.013608,             0.51566,             0.40303,             0.43836,             0.23333,            0.065838,            0.031489,            0.024422,            0.005149,            0.005149,            0.005149
                 149,             0.05462,            0.023019,            0.016793,             0.51019,             0.45261,             0.45649,             0.24423,            0.065308,            0.031894,            0.024403,            0.005116,            0.005116,            0.005116
                 150,            0.048402,            0.022536,            0.014333,             0.52352,             0.45567,             0.46067,             0.23394,            0.065415,            0.031983,            0.024306,            0.005083,            0.005083,            0.005083
                 151,            0.046054,            0.016337,            0.013407,             0.53956,              0.4597,             0.47215,             0.24226,            0.065912,            0.032323,            0.024368,             0.00505,             0.00505,             0.00505
                 152,            0.052254,             0.01623,              0.0127,             0.54242,             0.45963,             0.47754,             0.21292,            0.068597,            0.031747,            0.024457,            0.005017,            0.005017,            0.005017
                 153,            0.049785,            0.020491,            0.013487,             0.53432,             0.47966,             0.48118,             0.23153,            0.066532,            0.032127,            0.024501,            0.004984,            0.004984,            0.004984
                 154,              0.0505,            0.019821,            0.013415,             0.52328,             0.45312,             0.45089,             0.23479,            0.066199,            0.031891,            0.024572,            0.004951,            0.004951,            0.004951
                 155,            0.050042,            0.021225,            0.012998,              0.5857,             0.44622,             0.47276,             0.24149,            0.066534,             0.03137,            0.024565,            0.004918,            0.004918,            0.004918
                 156,            0.053226,            0.021073,            0.015347,             0.56325,             0.44119,             0.45921,             0.23075,            0.066318,             0.03162,            0.024589,            0.004885,            0.004885,            0.004885
                 157,            0.054184,            0.023901,            0.018187,             0.59233,             0.44408,             0.46766,             0.25443,            0.065146,            0.031317,            0.024611,            0.004852,            0.004852,            0.004852
                 158,            0.049269,            0.021735,            0.014133,              0.5775,             0.44101,             0.47339,             0.24729,            0.067775,             0.03092,            0.024521,            0.004819,            0.004819,            0.004819
                 159,            0.050574,            0.021778,            0.015903,             0.49774,             0.46022,             0.46359,             0.24384,            0.067297,            0.031575,            0.024306,            0.004786,            0.004786,            0.004786
                 160,            0.048741,            0.021434,            0.012149,             0.51081,             0.42985,             0.45701,              0.2567,            0.067628,            0.031405,            0.024337,            0.004753,            0.004753,            0.004753
                 161,            0.050053,            0.019379,            0.012668,             0.58066,             0.42413,             0.46665,             0.24349,             0.06682,            0.031058,            0.024145,             0.00472,             0.00472,             0.00472
                 162,            0.049407,            0.024569,            0.014517,             0.51514,              0.4484,             0.45978,             0.25629,            0.065538,             0.03195,            0.024077,            0.004687,            0.004687,            0.004687
                 163,            0.049603,            0.023081,            0.015065,             0.63225,              0.4218,             0.47125,             0.25018,            0.066051,            0.031518,            0.023904,            0.004654,            0.004654,            0.004654
                 164,            0.050358,            0.022936,            0.015579,             0.57742,             0.41747,             0.45868,             0.25454,            0.066837,            0.031355,            0.023975,            0.004621,            0.004621,            0.004621
                 165,            0.050473,            0.024043,            0.016209,             0.60442,             0.42746,             0.47569,             0.25421,            0.065955,             0.03103,            0.023914,            0.004588,            0.004588,            0.004588
                 166,            0.053159,            0.017256,            0.016599,             0.61343,             0.41192,             0.46374,             0.25211,            0.064019,            0.031067,            0.023854,            0.004555,            0.004555,            0.004555
