               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.062204,             0.02648,            0.021342,             0.52813,             0.43371,             0.35684,             0.13868,            0.072825,            0.030625,            0.025687,            0.006832,            0.006832,            0.006832
                  66,            0.063453,            0.025573,             0.01987,             0.52905,             0.39838,             0.33593,             0.13699,            0.072572,            0.032023,            0.026068,           0.0067825,           0.0067825,           0.0067825
                  67,            0.058776,            0.026241,            0.017683,             0.52962,             0.32152,             0.32682,             0.14065,             0.07419,             0.02938,            0.026041,            0.006733,            0.006733,            0.006733
                  68,            0.065057,            0.029392,            0.020722,             0.67233,             0.38588,             0.41021,             0.16535,            0.070831,            0.030144,            0.025678,           0.0066835,           0.0066835,           0.0066835
                  69,            0.062517,            0.027719,            0.019187,              0.6195,             0.35616,             0.38109,             0.15322,            0.072074,            0.028178,            0.025149,            0.006634,            0.006634,            0.006634
                  70,            0.064986,            0.029284,            0.021095,             0.56786,             0.45192,             0.39517,             0.17436,            0.072033,            0.027698,            0.025051,           0.0065845,           0.0065845,           0.0065845
                  71,            0.060496,            0.030657,            0.020811,             0.56478,              0.4197,             0.40162,             0.18903,            0.070802,             0.02752,             0.02514,            0.006535,            0.006535,            0.006535
                  72,            0.059189,            0.022836,            0.016695,             0.60796,             0.44636,             0.42689,             0.18642,            0.071451,            0.027931,             0.02487,           0.0064855,           0.0064855,           0.0064855
                  73,            0.058643,            0.026153,             0.01871,             0.56535,             0.45545,             0.40233,             0.16198,            0.069711,            0.028193,            0.024829,            0.006436,            0.006436,            0.006436
                  74,            0.061622,            0.022129,            0.018947,             0.61876,             0.42294,             0.43195,             0.19488,            0.069771,            0.028539,            0.024545,           0.0063865,           0.0063865,           0.0063865
                  75,            0.051674,            0.023379,            0.016396,             0.58437,             0.44038,              0.4016,             0.18929,            0.068895,            0.029332,            0.024354,            0.006337,            0.006337,            0.006337
                  76,            0.059519,            0.024502,            0.019343,              0.6001,             0.44768,             0.42834,              0.1704,            0.071448,            0.029097,            0.024102,           0.0062875,           0.0062875,           0.0062875
                  77,            0.055738,            0.021855,            0.016299,              0.5785,             0.46455,             0.42093,             0.18627,            0.072281,            0.029358,            0.024008,            0.006238,            0.006238,            0.006238
                  78,            0.057458,            0.022477,            0.015222,             0.58612,             0.45885,             0.41345,             0.16987,            0.069974,            0.030077,            0.024064,           0.0061885,           0.0061885,           0.0061885
                  79,             0.05548,            0.023845,            0.017403,             0.62786,             0.41303,             0.42807,             0.20009,            0.070015,            0.029476,            0.024076,            0.006139,            0.006139,            0.006139
                  80,            0.058275,            0.021867,            0.020277,             0.65431,             0.46535,             0.44859,               0.199,             0.06862,            0.029067,             0.02388,           0.0060895,           0.0060895,           0.0060895
                  81,             0.06203,            0.032047,            0.020266,             0.60861,             0.43964,             0.43458,             0.18548,            0.069267,            0.028426,            0.024038,             0.00604,             0.00604,             0.00604
                  82,            0.059643,             0.02514,            0.019692,             0.66395,             0.43434,             0.43695,             0.17691,            0.071688,            0.028838,             0.02419,           0.0059905,           0.0059905,           0.0059905
                  83,            0.055003,            0.025367,            0.017782,             0.71187,             0.41606,             0.44309,             0.18724,            0.070972,             0.02939,            0.024353,            0.005941,            0.005941,            0.005941
                  84,            0.056914,            0.020061,             0.01445,             0.67674,             0.40833,              0.4438,             0.19199,            0.070652,             0.02923,            0.024229,           0.0058915,           0.0058915,           0.0058915
                  85,            0.056798,            0.024789,            0.016296,             0.65695,             0.40155,             0.40587,             0.17527,            0.069925,            0.029702,            0.024359,            0.005842,            0.005842,            0.005842
                  86,            0.057346,            0.026879,            0.018543,             0.72007,             0.40421,             0.42466,             0.20175,            0.069151,            0.029983,            0.024433,           0.0057925,           0.0057925,           0.0057925
                  87,            0.054613,             0.02426,            0.017249,              0.7306,             0.42934,             0.45448,             0.21187,            0.068633,             0.03089,             0.02411,            0.005743,            0.005743,            0.005743
                  88,            0.056755,            0.022227,            0.017496,             0.71016,             0.42636,             0.44632,             0.20725,            0.068381,            0.031114,            0.023956,           0.0056935,           0.0056935,           0.0056935
                  89,            0.056464,            0.026032,            0.017239,             0.72493,             0.42576,             0.42395,              0.1856,            0.072443,            0.029898,            0.024106,            0.005644,            0.005644,            0.005644
                  90,            0.057907,            0.024016,            0.015837,             0.70752,             0.41859,             0.43918,              0.1966,            0.070113,            0.030061,            0.023879,           0.0055945,           0.0055945,           0.0055945
                  91,            0.056775,            0.028859,            0.018133,             0.70821,             0.43353,             0.43749,             0.20123,            0.068471,            0.029614,            0.023702,            0.005545,            0.005545,            0.005545
                  92,            0.058322,            0.028394,            0.019068,             0.49542,             0.45767,             0.42552,              0.2027,            0.070778,            0.028791,            0.023954,           0.0054955,           0.0054955,           0.0054955
                  93,            0.056062,            0.024143,            0.016265,             0.46509,             0.38549,             0.37847,             0.15687,            0.074411,            0.028154,            0.024123,            0.005446,            0.005446,            0.005446
                  94,            0.059406,            0.023796,            0.017963,             0.50189,             0.47999,              0.4704,             0.21588,            0.066942,            0.029084,            0.023935,           0.0053965,           0.0053965,           0.0053965
                  95,            0.057131,            0.032965,             0.01883,             0.51002,             0.42933,             0.46071,             0.23861,            0.065929,            0.029319,            0.023993,            0.005347,            0.005347,            0.005347
                  96,            0.051442,            0.020788,            0.014792,             0.51468,             0.40641,             0.43382,             0.19388,            0.071561,            0.029592,            0.024079,           0.0052975,           0.0052975,           0.0052975
                  97,            0.058205,            0.024242,            0.019113,             0.52741,             0.43549,             0.45155,             0.22658,            0.066436,            0.029748,             0.02389,            0.005248,            0.005248,            0.005248
                  98,            0.054601,            0.024678,            0.017137,             0.46827,             0.42084,              0.4411,             0.17603,            0.073566,            0.029776,            0.023882,           0.0051985,           0.0051985,           0.0051985
                  99,            0.058492,            0.026782,            0.018309,             0.48331,             0.43127,             0.42438,             0.19272,            0.070281,            0.029715,            0.024016,            0.005149,            0.005149,            0.005149
                 100,            0.054451,            0.024417,            0.017161,             0.52091,             0.47212,              0.4523,             0.21213,            0.065813,             0.03039,            0.023776,           0.0050995,           0.0050995,           0.0050995
                 101,            0.052808,            0.019417,            0.016114,             0.54773,             0.42433,             0.45407,             0.21812,            0.067807,            0.029907,            0.023712,             0.00505,             0.00505,             0.00505
                 102,            0.054366,            0.024014,            0.016973,             0.44685,             0.45192,             0.44103,             0.21258,            0.067576,            0.029672,            0.023817,           0.0050005,           0.0050005,           0.0050005
                 103,            0.052269,            0.026336,            0.016786,             0.51762,             0.45192,              0.4541,             0.22323,            0.066135,             0.02942,            0.024174,            0.004951,            0.004951,            0.004951
                 104,            0.052623,            0.019937,            0.015329,             0.49361,             0.45518,             0.45164,             0.21431,            0.067184,            0.029091,            0.024181,           0.0049015,           0.0049015,           0.0049015
                 105,            0.056217,            0.025648,            0.017939,             0.44944,             0.45463,             0.44647,             0.22143,            0.067741,            0.029318,            0.024455,            0.004852,            0.004852,            0.004852
                 106,            0.051644,            0.021163,            0.015183,             0.52716,             0.46727,             0.46512,             0.23726,             0.06559,            0.029529,            0.024293,           0.0048025,           0.0048025,           0.0048025
                 107,            0.053037,            0.021917,            0.017042,             0.52424,             0.47757,             0.46211,             0.23816,            0.066051,            0.029777,            0.024312,            0.004753,            0.004753,            0.004753
                 108,            0.052838,            0.022759,            0.013958,             0.48688,             0.46657,             0.45544,             0.18773,            0.070348,            0.029412,            0.024172,           0.0047035,           0.0047035,           0.0047035
                 109,             0.05606,            0.022579,            0.017025,             0.53172,             0.44686,              0.4588,             0.21418,            0.068848,            0.029341,            0.024021,            0.004654,            0.004654,            0.004654
                 110,            0.055198,            0.028452,            0.015914,             0.50551,             0.47088,             0.45567,             0.22591,            0.067162,            0.029655,            0.024068,           0.0046045,           0.0046045,           0.0046045
                 111,             0.05323,            0.023652,            0.015087,             0.50971,             0.43384,             0.44452,             0.22614,            0.069019,            0.029939,            0.024177,            0.004555,            0.004555,            0.004555
                 112,            0.053737,            0.023839,            0.015406,             0.50924,             0.44364,             0.44666,             0.25357,            0.067269,            0.029386,            0.024015,           0.0045055,           0.0045055,           0.0045055
                 113,            0.054443,             0.02148,            0.017592,             0.55548,              0.4415,             0.45874,             0.21604,            0.069602,             0.02936,            0.023906,            0.004456,            0.004456,            0.004456
                 114,            0.054702,            0.027439,            0.017829,             0.53944,             0.45119,             0.45894,              0.2309,            0.067015,            0.029555,            0.023884,           0.0044065,           0.0044065,           0.0044065
                 115,            0.051927,            0.016566,            0.012512,             0.54918,             0.45025,             0.45613,             0.23364,            0.067562,            0.029962,             0.02378,            0.004357,            0.004357,            0.004357
                 116,            0.053426,            0.020213,             0.01591,             0.54345,             0.43088,             0.44255,             0.19592,             0.07065,            0.029554,            0.023938,           0.0043075,           0.0043075,           0.0043075
                 117,            0.055116,            0.028364,            0.017523,             0.57317,             0.43398,             0.45307,             0.21733,             0.07056,            0.028942,            0.023934,            0.004258,            0.004258,            0.004258
                 118,            0.052804,            0.023874,            0.016017,             0.56035,             0.44474,             0.45909,             0.22886,            0.066839,            0.029502,            0.023839,           0.0042085,           0.0042085,           0.0042085
                 119,            0.049839,            0.018297,            0.016599,             0.56951,                0.44,             0.45522,             0.23731,            0.066444,            0.029506,            0.023832,            0.004159,            0.004159,            0.004159
                 120,            0.055929,            0.025406,            0.017811,             0.55519,             0.42943,             0.45201,             0.21099,             0.06788,            0.028836,            0.023746,           0.0041095,           0.0041095,           0.0041095
                 121,            0.050078,            0.017244,            0.014167,             0.47332,             0.49455,             0.44479,             0.21848,            0.067639,            0.029328,            0.023572,             0.00406,             0.00406,             0.00406
                 122,            0.053172,            0.024527,            0.015885,             0.54624,             0.41212,             0.44703,             0.23615,            0.065557,            0.029434,             0.02337,           0.0040105,           0.0040105,           0.0040105
                 123,            0.056133,            0.026732,            0.018133,             0.46187,              0.4903,             0.44491,             0.24152,             0.06521,             0.02968,             0.02313,            0.003961,            0.003961,            0.003961
                 124,            0.049318,            0.018543,            0.012352,             0.51396,             0.45271,             0.44903,             0.22328,            0.068016,            0.029142,            0.023216,           0.0039115,           0.0039115,           0.0039115
                 125,            0.047969,             0.01983,             0.01514,             0.47291,             0.45367,             0.43548,             0.24396,            0.065721,            0.028773,            0.023173,            0.003862,            0.003862,            0.003862
                 126,            0.050559,            0.022102,            0.015114,              0.5095,             0.46121,             0.44492,              0.2384,            0.065463,            0.028953,            0.023198,           0.0038125,           0.0038125,           0.0038125
                 127,            0.048728,            0.020764,            0.015389,             0.50983,             0.48351,             0.45743,              0.2352,            0.065951,            0.029087,            0.023251,            0.003763,            0.003763,            0.003763
                 128,            0.053504,            0.022929,            0.016347,             0.56112,             0.42659,             0.44257,             0.23628,            0.067539,            0.029055,            0.023439,           0.0037135,           0.0037135,           0.0037135
                 129,            0.052288,            0.023364,            0.017022,              0.5545,             0.44386,             0.44769,             0.22219,            0.067721,            0.028775,            0.023645,            0.003664,            0.003664,            0.003664
                 130,            0.055949,            0.023455,             0.01761,             0.52847,              0.4442,             0.45581,              0.2432,            0.065008,            0.029154,            0.023576,           0.0036145,           0.0036145,           0.0036145
                 131,            0.049429,            0.025686,            0.014163,             0.54366,             0.45099,             0.46274,             0.25771,            0.064944,            0.029198,             0.02368,            0.003565,            0.003565,            0.003565
                 132,            0.051398,            0.023018,            0.016236,             0.54709,             0.42911,             0.45536,             0.22695,            0.067215,            0.028915,            0.023692,           0.0035155,           0.0035155,           0.0035155
                 133,             0.05167,            0.024468,            0.015435,             0.54953,             0.43677,             0.45687,             0.26038,            0.066363,            0.029697,            0.023574,            0.003466,            0.003466,            0.003466
                 134,            0.053618,            0.023023,             0.01456,             0.51173,             0.45584,             0.46194,             0.25192,            0.066537,             0.02966,            0.023635,           0.0034165,           0.0034165,           0.0034165
                 135,            0.051901,            0.019582,            0.015008,             0.49462,             0.44657,             0.45336,             0.24714,            0.068211,            0.029781,            0.023672,            0.003367,            0.003367,            0.003367
                 136,            0.052762,            0.026578,            0.015112,             0.50839,             0.45275,              0.4631,             0.25358,            0.066026,            0.029943,            0.023615,           0.0033175,           0.0033175,           0.0033175
                 137,            0.050493,            0.021017,            0.017049,             0.54007,             0.44657,             0.45999,             0.25912,             0.06543,            0.029993,            0.023764,            0.003268,            0.003268,            0.003268
                 138,            0.051246,            0.020623,            0.015359,             0.51056,             0.45292,              0.4633,             0.24851,            0.066855,            0.029559,             0.02378,           0.0032185,           0.0032185,           0.0032185
                 139,            0.049522,            0.018555,            0.015169,             0.48422,             0.45919,             0.44906,             0.22371,            0.068873,            0.029685,            0.023809,            0.003169,            0.003169,            0.003169
                 140,            0.050312,            0.019278,            0.013671,             0.54746,             0.45566,             0.46198,             0.26678,            0.066196,            0.029563,            0.023752,           0.0031195,           0.0031195,           0.0031195
                 141,             0.05148,            0.025669,            0.016689,             0.57753,             0.42812,             0.46343,             0.25831,            0.066643,            0.029409,            0.023674,             0.00307,             0.00307,             0.00307
                 142,            0.050399,            0.023336,            0.016016,             0.57723,             0.43583,             0.46278,             0.24984,            0.067418,            0.028983,            0.023511,           0.0030205,           0.0030205,           0.0030205
                 143,            0.047971,            0.021998,            0.015217,             0.56654,             0.43364,             0.47062,             0.25831,            0.065873,            0.029119,            0.023375,            0.002971,            0.002971,            0.002971
                 144,            0.052492,             0.02066,             0.01517,              0.5825,             0.45011,             0.48119,             0.25054,            0.067493,            0.028838,            0.023418,           0.0029215,           0.0029215,           0.0029215
                 145,            0.051059,            0.021095,            0.016979,             0.77359,             0.43301,              0.4585,             0.25292,            0.066981,            0.028871,            0.023429,            0.002872,            0.002872,            0.002872
                 146,            0.051585,            0.029329,             0.01789,             0.73526,             0.43111,             0.45359,             0.24876,            0.066031,            0.029273,            0.023332,           0.0028225,           0.0028225,           0.0028225
                 147,               0.053,            0.024516,            0.016935,             0.76353,               0.447,             0.47151,             0.24706,            0.067447,             0.02885,             0.02347,            0.002773,            0.002773,            0.002773
                 148,            0.048864,            0.022337,             0.01354,             0.73913,             0.45484,             0.47012,             0.25771,            0.066762,            0.029036,            0.023468,           0.0027235,           0.0027235,           0.0027235
                 149,            0.053084,            0.022988,            0.016674,             0.76958,              0.4641,             0.48596,             0.26175,            0.066341,            0.029074,            0.023524,            0.002674,            0.002674,            0.002674
                 150,            0.046822,            0.022683,            0.014565,             0.56205,             0.45448,             0.47469,             0.26477,            0.066046,            0.029129,            0.023545,           0.0026245,           0.0026245,           0.0026245
                 151,            0.044275,            0.016319,             0.01332,             0.55792,             0.46067,             0.47438,             0.26727,            0.066715,            0.029311,            0.023575,            0.002575,            0.002575,            0.002575
                 152,            0.049071,             0.01599,            0.012989,             0.53763,             0.46121,             0.47456,             0.25201,             0.06741,            0.029009,            0.023582,           0.0025255,           0.0025255,           0.0025255
                 153,            0.048002,            0.020203,            0.013571,             0.51976,             0.47079,             0.46527,             0.24674,             0.06766,             0.02906,            0.023589,            0.002476,            0.002476,            0.002476
                 154,            0.048793,            0.019697,            0.013587,             0.54955,             0.48107,             0.47581,             0.26424,            0.066192,            0.029324,            0.023546,           0.0024265,           0.0024265,           0.0024265
                 155,            0.047217,            0.021083,             0.01305,             0.51773,             0.45394,             0.46706,             0.24246,            0.067496,            0.029066,            0.023583,            0.002377,            0.002377,            0.002377
                 156,            0.051177,            0.021358,            0.015518,             0.52916,             0.47337,             0.47023,              0.2547,            0.066312,            0.029199,            0.023535,           0.0023275,           0.0023275,           0.0023275
                 157,            0.053192,            0.023748,            0.018282,             0.54341,              0.4501,             0.46658,             0.25353,            0.066483,            0.029105,            0.023613,            0.002278,            0.002278,            0.002278
                 158,            0.047664,            0.021633,            0.014183,             0.53117,             0.45213,             0.46422,             0.25279,            0.068306,            0.028945,             0.02366,           0.0022285,           0.0022285,           0.0022285
                 159,            0.049035,            0.021499,            0.015884,             0.55511,             0.43222,             0.46117,               0.251,            0.067338,            0.029361,            0.023623,            0.002179,            0.002179,            0.002179
                 160,            0.045336,            0.021347,            0.012339,             0.54047,             0.45566,             0.46438,             0.25544,            0.068456,            0.029101,            0.023636,           0.0021295,           0.0021295,           0.0021295
                 161,             0.04682,            0.019103,            0.012717,             0.54844,             0.45566,             0.45834,              0.2567,            0.067903,            0.029124,            0.023499,             0.00208,             0.00208,             0.00208
                 162,            0.047308,            0.024442,            0.014628,             0.54963,              0.4501,             0.46081,             0.26282,            0.066666,            0.029725,            0.023435,           0.0020305,           0.0020305,           0.0020305
                 163,            0.047524,            0.022933,             0.01515,             0.54918,             0.44575,             0.45499,             0.26564,            0.066958,            0.029664,            0.023297,            0.001981,            0.001981,            0.001981
