               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.081456,            0.034069,             0.02977,             0.35262,             0.22909,             0.16661,            0.062323,            0.088273,            0.033493,             0.02818,            0.005644,            0.005644,            0.005644
                  24,            0.079999,            0.034601,            0.028579,             0.40773,              0.2558,             0.17504,            0.057602,            0.085708,             0.03341,            0.028274,            0.005446,            0.005446,            0.005446
                  25,            0.080072,            0.034285,            0.026471,             0.35504,             0.22636,             0.18118,            0.061996,            0.087214,            0.032795,            0.028003,            0.005248,            0.005248,            0.005248
                  26,            0.076034,            0.039349,            0.025765,             0.35961,             0.28798,             0.20436,            0.068517,            0.081575,            0.033584,             0.02783,             0.00505,             0.00505,             0.00505
                  27,            0.075175,            0.034448,            0.024521,              0.3853,             0.33172,             0.23146,            0.081633,            0.084786,            0.032932,             0.02783,            0.004852,            0.004852,            0.004852
                  28,            0.077143,            0.033002,            0.024969,             0.36461,             0.31121,             0.21225,            0.089805,            0.082344,            0.032325,            0.027965,            0.004654,            0.004654,            0.004654
                  29,            0.073079,            0.026768,            0.026933,             0.34752,             0.24172,             0.19387,            0.086697,            0.079707,            0.030779,             0.02785,            0.004456,            0.004456,            0.004456
                  30,            0.074572,            0.037072,            0.026028,             0.39708,             0.32263,             0.24567,            0.094084,            0.077615,             0.03159,             0.02779,            0.004258,            0.004258,            0.004258
                  31,            0.074361,            0.032139,             0.02512,             0.43268,              0.3481,             0.28324,             0.10427,            0.076678,            0.033033,             0.02753,             0.00406,             0.00406,             0.00406
                  32,             0.07252,            0.038378,            0.023764,             0.38185,             0.32414,             0.24452,             0.10721,            0.078711,            0.032936,            0.027624,            0.003862,            0.003862,            0.003862
                  33,            0.070877,            0.026344,            0.024256,             0.41168,             0.32838,             0.23396,             0.10457,             0.08043,             0.03041,            0.027443,            0.003664,            0.003664,            0.003664
                  34,            0.072452,             0.03317,            0.023202,             0.46371,             0.35098,              0.2833,             0.12859,            0.072706,            0.031296,            0.027357,            0.003466,            0.003466,            0.003466
                  35,            0.068534,            0.032357,            0.022781,             0.44539,             0.30818,             0.27668,             0.13072,            0.075163,            0.031314,            0.027272,            0.003268,            0.003268,            0.003268
                  36,            0.067344,            0.034395,            0.023626,             0.43692,             0.31374,             0.23738,             0.10392,            0.073982,            0.030425,            0.027263,             0.00307,             0.00307,             0.00307
                  37,            0.068106,            0.033768,            0.023334,             0.45571,             0.33241,             0.29725,             0.12031,            0.073035,            0.030452,            0.027101,            0.002872,            0.002872,            0.002872
                  38,            0.068714,             0.03163,            0.025952,             0.44105,             0.33192,             0.28947,             0.13444,            0.073839,            0.030042,            0.027068,            0.002674,            0.002674,            0.002674
                  39,             0.06543,            0.028056,            0.022164,             0.45226,             0.32636,             0.28415,             0.13538,            0.073562,            0.030079,            0.026948,            0.002476,            0.002476,            0.002476
                  40,            0.066684,            0.029875,            0.025826,             0.46468,             0.32283,             0.27645,             0.11805,            0.073688,             0.03006,            0.026866,            0.002278,            0.002278,            0.002278
                  41,            0.067215,            0.027881,            0.021582,             0.44697,             0.31192,             0.28824,             0.12507,            0.072257,            0.030068,            0.026646,             0.00208,             0.00208,             0.00208
                  42,            0.067139,            0.029378,            0.022972,               0.489,             0.31747,             0.28101,             0.12348,            0.074348,            0.029723,            0.026646,            0.001882,            0.001882,            0.001882
                  43,            0.066694,            0.036313,            0.023469,             0.49092,             0.32727,              0.3045,             0.12962,            0.070696,            0.030178,            0.026476,            0.001684,            0.001684,            0.001684
                  44,            0.065706,             0.03383,            0.023638,             0.51665,             0.32303,              0.2813,             0.12624,            0.072697,            0.029712,            0.026471,            0.001486,            0.001486,            0.001486
                  45,             0.06263,            0.032104,            0.022064,             0.52749,             0.30414,             0.30144,             0.14103,            0.069582,            0.029697,            0.026322,            0.001288,            0.001288,            0.001288
                  46,             0.05898,             0.02989,            0.020377,             0.52261,             0.33082,             0.28884,             0.14385,            0.070463,            0.029561,            0.026287,             0.00109,             0.00109,             0.00109
                  47,            0.067492,            0.034644,            0.025049,             0.51979,             0.30283,             0.31202,             0.15089,             0.06947,            0.029362,            0.026273,            0.000892,            0.000892,            0.000892
                  48,             0.06406,            0.030106,            0.023412,             0.52633,             0.31192,              0.3117,             0.14733,            0.069453,            0.029453,            0.026271,            0.000694,            0.000694,            0.000694
                  49,            0.062051,            0.029582,            0.021486,             0.50496,             0.30838,             0.29603,             0.14356,            0.069272,            0.029541,            0.026244,            0.000496,            0.000496,            0.000496
