               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  44,            0.073512,            0.022717,            0.019755,             0.34833,              0.3099,               0.197,            0.066972,            0.085995,            0.027649,            0.026279,            0.008581,            0.008581,            0.008581
                  45,            0.071572,            0.029303,            0.021607,             0.32538,             0.33404,              0.1885,            0.059539,            0.087621,            0.030457,            0.026265,            0.008548,            0.008548,            0.008548
                  46,            0.074092,            0.022198,            0.020972,             0.42267,             0.35965,             0.30393,             0.11925,            0.077343,            0.028563,            0.026102,            0.008515,            0.008515,            0.008515
                  47,            0.070234,            0.027861,            0.021813,             0.42819,             0.42949,             0.31779,             0.11799,            0.078744,            0.028411,            0.025608,            0.008482,            0.008482,            0.008482
                  48,            0.070464,            0.026773,             0.01721,              0.3601,             0.35385,             0.22592,             0.08541,            0.083424,            0.027638,            0.025651,            0.008449,            0.008449,            0.008449
                  49,             0.07279,            0.028961,            0.019989,             0.45906,             0.34297,             0.30957,             0.11616,            0.080973,            0.026564,            0.025333,            0.008416,            0.008416,            0.008416
                  50,            0.075826,            0.026685,            0.021565,             0.46087,             0.35949,             0.28463,             0.10032,             0.08052,            0.029501,            0.025088,            0.008383,            0.008383,            0.008383
                  51,            0.072379,            0.032851,            0.022089,             0.51405,             0.32929,             0.33981,             0.12877,            0.079443,            0.028825,            0.025154,             0.00835,             0.00835,             0.00835
                  52,             0.07115,              0.0212,            0.022484,             0.44454,              0.2904,             0.24125,            0.083156,            0.083976,             0.02688,            0.025361,            0.008317,            0.008317,            0.008317
                  53,            0.072502,            0.018461,            0.019348,             0.54562,              0.3097,             0.30302,             0.12287,            0.083087,             0.02727,            0.025138,            0.008284,            0.008284,            0.008284
                  54,            0.076883,            0.026957,            0.023717,               0.477,             0.43192,             0.34125,             0.12629,            0.080309,            0.028572,            0.025311,            0.008251,            0.008251,            0.008251
                  55,            0.068756,            0.028204,            0.020708,             0.44174,             0.32157,             0.25293,            0.085207,            0.079341,            0.026926,            0.025156,            0.008218,            0.008218,            0.008218
                  56,            0.068521,            0.022844,            0.017743,             0.50938,             0.34303,             0.31301,             0.10257,            0.077088,            0.027271,            0.025124,            0.008185,            0.008185,            0.008185
                  57,            0.067682,            0.024784,            0.020626,             0.61121,             0.38097,               0.348,             0.13526,            0.075695,            0.026943,            0.025122,            0.008152,            0.008152,            0.008152
                  58,            0.068002,            0.027746,            0.021743,             0.53093,             0.33434,             0.31523,              0.1132,            0.080753,            0.026291,            0.025395,            0.008119,            0.008119,            0.008119
                  59,            0.063142,            0.044606,            0.021671,             0.59947,             0.37945,             0.34978,             0.14048,            0.076421,            0.026886,            0.025103,            0.008086,            0.008086,            0.008086
                  60,            0.063979,             0.02509,            0.019249,             0.54251,             0.44667,              0.3966,             0.16885,            0.076173,             0.02719,            0.025092,            0.008053,            0.008053,            0.008053
                  61,            0.065386,            0.030661,            0.020445,             0.52295,             0.43879,             0.41746,             0.15439,            0.071717,            0.027419,            0.024795,             0.00802,             0.00802,             0.00802
                  62,            0.067656,            0.025211,              0.0198,             0.45735,             0.44451,             0.36809,             0.13692,            0.077677,            0.027393,            0.024803,            0.007987,            0.007987,            0.007987
                  63,             0.06481,            0.027439,            0.018705,             0.51518,             0.35455,             0.33175,             0.10214,            0.081103,            0.027184,            0.024609,            0.007954,            0.007954,            0.007954
                  64,            0.066393,             0.03113,            0.019122,             0.59638,             0.46858,             0.43078,             0.18961,            0.072336,            0.027373,            0.024524,            0.007921,            0.007921,            0.007921
                  65,            0.066894,            0.028894,            0.020752,             0.55614,             0.45392,             0.40987,             0.16952,            0.072374,            0.027887,             0.02448,            0.007888,            0.007888,            0.007888
                  66,            0.068806,            0.026737,            0.022505,             0.55583,             0.38566,             0.35742,             0.12458,            0.077886,            0.027738,            0.024656,            0.007855,            0.007855,            0.007855
                  67,            0.063954,            0.019934,            0.017929,             0.46289,             0.42285,             0.30428,             0.12023,            0.078649,             0.02955,            0.024686,            0.007822,            0.007822,            0.007822
                  68,            0.063933,            0.028952,            0.017623,             0.53075,             0.42747,             0.38558,             0.14185,            0.072682,            0.028825,            0.025102,            0.007789,            0.007789,            0.007789
                  69,            0.061594,            0.025786,            0.020001,             0.56962,             0.43679,             0.39699,             0.17818,             0.07085,             0.02909,            0.025397,            0.007756,            0.007756,            0.007756
                  70,            0.063366,            0.032918,            0.018793,             0.51639,             0.38187,             0.35539,             0.12427,            0.076702,            0.028122,            0.025096,            0.007723,            0.007723,            0.007723
                  71,             0.06243,            0.027166,            0.019014,              0.5638,             0.46081,             0.40083,             0.17853,            0.071833,            0.028839,             0.02526,             0.00769,             0.00769,             0.00769
                  72,            0.061663,             0.02136,            0.017147,              0.5455,               0.446,             0.34482,             0.15896,            0.073885,            0.028934,            0.025058,            0.007657,            0.007657,            0.007657
                  73,            0.059905,            0.027188,            0.019792,             0.63928,             0.42214,             0.41755,             0.19153,            0.069761,            0.029105,            0.025249,            0.007624,            0.007624,            0.007624
                  74,             0.06555,            0.035978,            0.020115,             0.62622,             0.39722,              0.3825,             0.15424,            0.074837,            0.028999,            0.025345,            0.007591,            0.007591,            0.007591
                  75,            0.065739,            0.022791,            0.018819,             0.72339,             0.41525,             0.43501,             0.18643,            0.071284,            0.029052,            0.025101,            0.007558,            0.007558,            0.007558
                  76,            0.061124,            0.024032,            0.017628,              0.6372,             0.39827,             0.41396,             0.16341,            0.070241,            0.029095,            0.025333,            0.007525,            0.007525,            0.007525
                  77,            0.057386,            0.024143,            0.013981,              0.6163,             0.40422,             0.39042,             0.16795,            0.070488,            0.029931,            0.025494,            0.007492,            0.007492,            0.007492
                  78,              0.0643,             0.02663,             0.01884,             0.56341,             0.35081,             0.36736,             0.17026,            0.077334,            0.029588,             0.02515,            0.007459,            0.007459,            0.007459
                  79,            0.060403,            0.020263,            0.015428,             0.75516,             0.30166,             0.34492,             0.16344,            0.075763,             0.02987,            0.025205,            0.007426,            0.007426,            0.007426
                  80,             0.06461,            0.048364,            0.021485,             0.35639,             0.44613,             0.38887,             0.17548,            0.072261,            0.029334,            0.025111,            0.007393,            0.007393,            0.007393
                  81,            0.059947,            0.022255,             0.01926,             0.33912,             0.44797,              0.4145,             0.16473,            0.070834,              0.0292,            0.025409,             0.00736,             0.00736,             0.00736
                  82,            0.065156,             0.02551,            0.019887,             0.54382,             0.43772,             0.39687,             0.18793,             0.07235,            0.028709,            0.025438,            0.007327,            0.007327,            0.007327
                  83,            0.064434,            0.027689,            0.019864,             0.37204,             0.43279,             0.41221,             0.19659,             0.07089,            0.029009,             0.02524,            0.007294,            0.007294,            0.007294
                  84,            0.063085,            0.030419,            0.020631,             0.68517,             0.29152,             0.38678,             0.15479,            0.072814,            0.028826,            0.024978,            0.007261,            0.007261,            0.007261
                  85,            0.066283,             0.03386,            0.020647,             0.35069,             0.44461,             0.42436,             0.17645,            0.069496,            0.028575,            0.024417,            0.007228,            0.007228,            0.007228
                  86,            0.062293,            0.028243,            0.018536,             0.41766,             0.45368,             0.43391,             0.18841,            0.071689,            0.028826,            0.024278,            0.007195,            0.007195,            0.007195
                  87,            0.060269,            0.026247,             0.01846,             0.41685,              0.4162,             0.42377,             0.20087,            0.072621,            0.028773,            0.024221,            0.007162,            0.007162,            0.007162
                  88,            0.062308,            0.022691,            0.015194,             0.36766,             0.44722,              0.4355,             0.18358,            0.072728,             0.02827,            0.024247,            0.007129,            0.007129,            0.007129
                  89,            0.059332,            0.020095,            0.012836,             0.42028,             0.40628,             0.44361,             0.17871,            0.072521,            0.028342,            0.025227,            0.007096,            0.007096,            0.007096
                  90,            0.064475,            0.030701,            0.016816,             0.40598,             0.41599,             0.40588,             0.17577,            0.073185,            0.027714,            0.024689,            0.007063,            0.007063,            0.007063
                  91,            0.061602,            0.031392,            0.019251,              0.3918,              0.4171,             0.41727,             0.19956,            0.069769,            0.027946,            0.024525,             0.00703,             0.00703,             0.00703
                  92,            0.057211,            0.021259,            0.015918,             0.38913,             0.37817,               0.421,             0.16358,            0.073818,            0.028029,            0.024325,            0.006997,            0.006997,            0.006997
                  93,            0.066357,            0.030317,            0.019309,             0.35451,             0.48525,             0.41174,             0.17505,             0.07113,            0.028096,            0.024441,            0.006964,            0.006964,            0.006964
                  94,            0.059899,            0.022736,             0.01591,             0.34997,             0.45978,             0.39439,             0.15776,            0.072088,            0.027844,            0.024431,            0.006931,            0.006931,            0.006931
                  95,            0.058473,             0.01787,            0.012745,             0.35603,             0.44847,             0.39751,             0.18154,            0.072201,            0.028043,            0.024384,            0.006898,            0.006898,            0.006898
                  96,            0.060431,            0.027349,            0.017895,             0.40414,              0.4553,              0.4244,             0.17508,            0.069485,            0.028515,            0.024434,            0.006865,            0.006865,            0.006865
                  97,            0.055235,            0.025993,            0.017669,             0.43451,             0.44061,              0.4351,             0.17863,            0.071024,            0.028595,            0.024279,            0.006832,            0.006832,            0.006832
                  98,            0.058948,            0.026186,            0.014816,             0.40316,             0.43525,             0.42839,             0.19845,            0.071829,            0.027976,            0.024381,            0.006799,            0.006799,            0.006799
                  99,            0.054944,            0.020608,            0.018908,             0.45987,             0.45525,             0.44473,             0.19599,            0.069389,            0.028747,            0.024548,            0.006766,            0.006766,            0.006766
                 100,            0.057275,            0.025775,            0.014972,             0.40591,             0.45548,             0.45296,             0.18484,            0.070527,            0.028682,            0.024827,            0.006733,            0.006733,            0.006733
                 101,            0.059315,              0.0318,            0.019609,              0.4565,             0.46303,             0.45568,             0.22746,             0.06716,            0.028661,             0.02421,              0.0067,              0.0067,              0.0067
                 102,            0.058034,            0.028018,            0.017225,             0.38272,             0.41731,             0.41094,             0.19167,            0.071371,            0.028192,            0.024232,            0.006667,            0.006667,            0.006667
                 103,            0.052391,            0.020229,            0.015124,             0.41672,             0.45716,             0.45179,             0.22564,            0.067192,            0.028279,            0.024113,            0.006634,            0.006634,            0.006634
                 104,            0.051873,            0.021797,            0.014252,              0.3406,             0.44364,             0.39382,             0.19753,            0.070696,            0.028472,            0.024271,            0.006601,            0.006601,            0.006601
                 105,            0.059378,             0.02378,            0.014312,             0.42436,              0.5239,             0.45887,             0.24949,            0.068599,            0.027594,            0.024658,            0.006568,            0.006568,            0.006568
                 106,            0.055924,            0.021349,            0.017877,             0.52186,             0.41292,             0.42776,             0.20131,            0.070163,            0.028136,            0.024726,            0.006535,            0.006535,            0.006535
                 107,            0.052263,            0.021854,            0.014031,             0.40442,             0.43749,             0.42797,             0.20949,            0.068492,            0.027587,            0.025376,            0.006502,            0.006502,            0.006502
                 108,            0.058112,            0.027244,            0.016904,             0.58623,             0.43195,             0.38928,             0.19134,            0.070877,            0.027041,            0.025563,            0.006469,            0.006469,            0.006469
                 109,            0.053345,            0.019693,            0.018017,             0.43271,             0.42958,             0.42684,             0.20272,            0.067115,             0.02876,            0.025044,            0.006436,            0.006436,            0.006436
                 110,             0.05422,            0.019689,            0.016827,             0.30949,             0.43768,             0.34678,             0.16635,            0.069681,             0.02808,            0.024986,            0.006403,            0.006403,            0.006403
                 111,            0.056645,            0.020711,            0.016259,              0.5936,             0.46603,             0.39816,             0.19075,             0.06764,             0.02932,            0.024822,             0.00637,             0.00637,             0.00637
                 112,            0.061239,            0.031759,            0.018688,             0.43703,             0.39899,             0.41946,             0.20088,            0.066913,            0.028969,            0.024952,            0.006337,            0.006337,            0.006337
                 113,            0.061361,            0.031789,            0.018994,             0.38957,             0.44791,             0.41354,             0.20505,            0.066633,            0.028789,            0.024354,            0.006304,            0.006304,            0.006304
                 114,            0.057408,            0.023948,            0.016438,             0.40793,             0.41857,             0.40143,             0.17836,            0.070007,            0.029597,            0.024398,            0.006271,            0.006271,            0.006271
                 115,            0.053629,            0.018574,            0.014495,             0.40379,              0.4386,             0.41783,             0.19526,            0.067788,            0.031242,            0.024315,            0.006238,            0.006238,            0.006238
                 116,            0.050831,            0.021306,            0.014125,             0.40545,             0.47063,             0.41916,             0.19643,            0.067067,            0.031125,            0.024133,            0.006205,            0.006205,            0.006205
                 117,             0.05674,            0.022839,            0.014518,             0.41122,             0.44441,             0.42493,             0.21359,            0.066105,            0.030135,            0.023708,            0.006172,            0.006172,            0.006172
                 118,            0.056351,            0.020715,            0.015674,             0.43941,             0.41903,             0.41503,              0.1836,            0.068929,             0.03032,            0.023614,            0.006139,            0.006139,            0.006139
                 119,            0.056427,            0.024354,            0.017425,             0.44291,             0.48747,             0.42423,             0.19694,            0.068165,             0.03078,            0.023426,            0.006106,            0.006106,            0.006106
                 120,            0.053755,            0.023852,            0.015276,             0.42766,             0.44123,             0.40755,             0.19695,            0.067715,            0.031514,            0.023451,            0.006073,            0.006073,            0.006073
                 121,            0.060368,             0.02739,            0.017336,              0.4195,             0.46374,             0.40579,             0.21361,            0.064982,            0.031767,            0.023541,             0.00604,             0.00604,             0.00604
                 122,            0.059432,            0.023504,            0.018901,             0.39242,             0.49533,             0.41951,             0.17546,            0.071328,            0.031442,            0.023161,            0.006007,            0.006007,            0.006007
                 123,            0.056071,            0.023906,            0.015887,             0.39997,             0.46727,             0.42534,             0.21098,            0.066386,             0.03195,            0.022995,            0.005974,            0.005974,            0.005974
                 124,            0.055424,             0.02021,              0.0162,             0.40091,               0.478,             0.42272,             0.20141,            0.069217,            0.031993,            0.022931,            0.005941,            0.005941,            0.005941
                 125,            0.058331,            0.023703,            0.016872,             0.46712,             0.44172,             0.43027,             0.20672,             0.06774,            0.031697,            0.022989,            0.005908,            0.005908,            0.005908
                 126,            0.057925,            0.022667,             0.01685,             0.44513,             0.44727,             0.42992,             0.20852,            0.066606,            0.031464,            0.023018,            0.005875,            0.005875,            0.005875
                 127,            0.054568,            0.031554,            0.016334,             0.47855,             0.46545,             0.44645,             0.20951,            0.066132,            0.032078,            0.023241,            0.005842,            0.005842,            0.005842
                 128,            0.054447,             0.01856,            0.013781,             0.45343,             0.46899,             0.43062,             0.19855,            0.069043,            0.031202,             0.02304,            0.005809,            0.005809,            0.005809
                 129,            0.054359,             0.02259,             0.01708,             0.46937,             0.47414,             0.45287,             0.21882,            0.067732,            0.029925,            0.023154,            0.005776,            0.005776,            0.005776
                 130,            0.054502,            0.026685,             0.01485,             0.48581,             0.47934,             0.46162,             0.20613,            0.066539,            0.029334,            0.023194,            0.005743,            0.005743,            0.005743
                 131,            0.052107,            0.015893,            0.014236,              0.6697,             0.47805,             0.46386,             0.24622,            0.064681,            0.028832,            0.023061,             0.00571,             0.00571,             0.00571
                 132,            0.051774,            0.019245,            0.015208,              0.6273,             0.49941,             0.45914,             0.21819,            0.069019,            0.028635,            0.023159,            0.005677,            0.005677,            0.005677
                 133,            0.057138,            0.019712,            0.016365,             0.47532,             0.50577,             0.47023,             0.22828,            0.067575,            0.028099,            0.023278,            0.005644,            0.005644,            0.005644
                 134,            0.053592,            0.019882,            0.015386,             0.44128,             0.50212,             0.45717,             0.22462,            0.068449,            0.028446,            0.023543,            0.005611,            0.005611,            0.005611
                 135,            0.053485,            0.021878,            0.013588,             0.48223,             0.50658,             0.46635,             0.23725,            0.064638,            0.027915,            0.023464,            0.005578,            0.005578,            0.005578
                 136,            0.056689,              0.0274,            0.018041,             0.41231,             0.44114,             0.41724,             0.20356,            0.069709,            0.027301,             0.02321,            0.005545,            0.005545,            0.005545
                 137,            0.055716,            0.023107,            0.016513,             0.47841,             0.48022,             0.48024,              0.2465,            0.064295,            0.027768,            0.023002,            0.005512,            0.005512,            0.005512
                 138,             0.05353,            0.018753,            0.014238,             0.42512,             0.48481,             0.47066,             0.22074,            0.067446,             0.02803,            0.022926,            0.005479,            0.005479,            0.005479
                 139,            0.050675,            0.022581,            0.014465,             0.47145,             0.47854,              0.4759,             0.25619,            0.064798,              0.0279,            0.022666,            0.005446,            0.005446,            0.005446
                 140,            0.046506,            0.018691,            0.012644,              0.4566,             0.46934,             0.45985,             0.24125,            0.067737,            0.028113,            0.022713,            0.005413,            0.005413,            0.005413
                 141,            0.053243,            0.021227,            0.012283,             0.49181,             0.47221,             0.46683,             0.23612,             0.06817,            0.028657,            0.022612,             0.00538,             0.00538,             0.00538
                 142,            0.053297,            0.025566,            0.015952,             0.46877,             0.50976,             0.43421,             0.20494,            0.068898,            0.028241,            0.022758,            0.005347,            0.005347,            0.005347
                 143,            0.057633,            0.025245,            0.017636,              0.5126,             0.49276,             0.49046,             0.25221,             0.06454,            0.028444,            0.022449,            0.005314,            0.005314,            0.005314
                 144,            0.052669,             0.01747,            0.014023,             0.50587,             0.49386,             0.46613,             0.21231,            0.067393,            0.028407,            0.022425,            0.005281,            0.005281,            0.005281
                 145,            0.048954,            0.021387,            0.013715,             0.48711,              0.4903,             0.46611,             0.23538,            0.064283,            0.028706,            0.022555,            0.005248,            0.005248,            0.005248
                 146,            0.055795,            0.026363,            0.018062,             0.44817,             0.50543,             0.45226,             0.22842,            0.068041,            0.027477,            0.022593,            0.005215,            0.005215,            0.005215
                 147,            0.055048,            0.020187,            0.015853,             0.50833,             0.48925,             0.46637,             0.23171,            0.065125,            0.028595,            0.022596,            0.005182,            0.005182,            0.005182
                 148,            0.048241,             0.01944,            0.011436,             0.49785,             0.49419,             0.46803,             0.24124,            0.065884,             0.02801,            0.022481,            0.005149,            0.005149,            0.005149
                 149,            0.053506,            0.022401,            0.016943,             0.50866,             0.47577,             0.48074,             0.24452,            0.066982,            0.027212,             0.02237,            0.005116,            0.005116,            0.005116
                 150,            0.048162,            0.015178,            0.012975,             0.46386,             0.48309,             0.46851,             0.23682,            0.066099,            0.027623,            0.022337,            0.005083,            0.005083,            0.005083
                 151,            0.052756,            0.022521,              0.0151,              0.5171,             0.49675,             0.47283,             0.25643,             0.06655,            0.028012,             0.02242,             0.00505,             0.00505,             0.00505
                 152,             0.05129,             0.01983,            0.014843,             0.50712,             0.50476,             0.48787,             0.24585,            0.066293,            0.028593,            0.022375,            0.005017,            0.005017,            0.005017
                 153,            0.054789,             0.02702,            0.017016,             0.51656,             0.48805,             0.47912,             0.24305,            0.065006,            0.028777,            0.022399,            0.004984,            0.004984,            0.004984
                 154,              0.0542,            0.024466,            0.016471,             0.54261,             0.49786,             0.48178,             0.22805,            0.068849,            0.028135,            0.022424,            0.004951,            0.004951,            0.004951
                 155,            0.048158,            0.018321,            0.012586,             0.52649,             0.49889,             0.48834,             0.26421,            0.065408,            0.028203,            0.022502,            0.004918,            0.004918,            0.004918
                 156,            0.049757,            0.018011,            0.015696,             0.56742,             0.45036,             0.48961,              0.2392,            0.066877,             0.02805,             0.02244,            0.004885,            0.004885,            0.004885
                 157,            0.048211,            0.020941,            0.014045,              0.5322,              0.4842,             0.49206,             0.25885,            0.065988,            0.027884,            0.022651,            0.004852,            0.004852,            0.004852
                 158,            0.052725,            0.033245,            0.016842,             0.59401,             0.44879,             0.49422,             0.26736,            0.065281,            0.027916,            0.022778,            0.004819,            0.004819,            0.004819
                 159,            0.045965,            0.017953,            0.012302,              0.6348,             0.43564,             0.49396,              0.2846,            0.065584,             0.02829,            0.022942,            0.004786,            0.004786,            0.004786
                 160,            0.048541,            0.018974,            0.012162,             0.63827,             0.43227,             0.48359,             0.25156,            0.065478,            0.028021,            0.022975,            0.004753,            0.004753,            0.004753
                 161,            0.051503,            0.022955,            0.015164,             0.63015,             0.41768,             0.48779,             0.26262,            0.064132,            0.028122,            0.022787,             0.00472,             0.00472,             0.00472
                 162,            0.053742,            0.020794,             0.01624,             0.57818,             0.41739,             0.46847,             0.25373,            0.066769,            0.028496,            0.022864,            0.004687,            0.004687,            0.004687
                 163,            0.046142,            0.018435,            0.011408,             0.79648,             0.42055,             0.48204,             0.24523,            0.065949,            0.029571,            0.022755,            0.004654,            0.004654,            0.004654
                 164,            0.052484,            0.022574,            0.017006,             0.62952,             0.43702,             0.48487,             0.26119,            0.065479,            0.028595,            0.022591,            0.004621,            0.004621,            0.004621
                 165,            0.050414,            0.023323,            0.015171,             0.62084,             0.44586,             0.48584,             0.26405,            0.064416,            0.029016,            0.022359,            0.004588,            0.004588,            0.004588
