               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.083205,            0.031637,            0.027017,             0.39212,             0.33899,             0.24164,            0.090065,            0.081102,            0.034035,            0.027734,            0.006733,            0.006733,            0.006733
                  35,            0.079642,            0.037737,            0.024085,             0.38413,             0.33949,             0.21489,            0.073215,            0.085022,            0.038565,            0.027718,            0.006634,            0.006634,            0.006634
                  36,            0.080662,            0.028679,            0.023545,              0.3575,             0.31356,             0.16805,            0.061468,            0.090202,            0.031635,            0.027739,            0.006535,            0.006535,            0.006535
                  37,            0.076905,            0.034835,            0.023881,             0.29554,             0.30212,             0.11239,            0.045907,            0.087058,            0.032288,            0.027764,            0.006436,            0.006436,            0.006436
                  38,            0.081327,            0.033962,            0.025297,             0.37293,             0.33192,             0.21696,            0.088986,            0.086489,            0.034127,            0.027229,            0.006337,            0.006337,            0.006337
                  39,            0.075912,            0.036994,            0.024499,             0.40141,             0.33485,             0.21061,            0.067075,            0.084838,            0.031982,            0.027095,            0.006238,            0.006238,            0.006238
                  40,            0.076552,            0.039067,            0.025014,             0.41729,             0.36414,             0.20381,            0.071382,            0.081472,            0.031825,            0.027048,            0.006139,            0.006139,            0.006139
                  41,            0.077001,             0.03026,            0.024395,             0.35473,             0.32128,             0.19409,            0.066643,            0.086342,            0.029726,            0.027084,             0.00604,             0.00604,             0.00604
                  42,            0.076191,            0.029969,            0.023405,             0.42642,             0.36271,             0.23338,            0.085659,            0.082188,            0.029348,            0.027248,            0.005941,            0.005941,            0.005941
                  43,            0.074315,            0.030022,            0.024137,             0.38618,             0.33768,             0.20793,            0.075253,            0.084015,            0.029051,             0.02773,            0.005842,            0.005842,            0.005842
                  44,            0.073418,            0.028005,            0.022245,             0.42052,             0.33367,             0.25963,            0.098469,            0.079693,            0.029382,            0.027458,            0.005743,            0.005743,            0.005743
                  45,            0.071946,             0.02705,            0.022179,             0.38834,             0.33081,             0.21032,            0.074065,            0.085744,            0.029339,            0.027372,            0.005644,            0.005644,            0.005644
                  46,            0.074869,            0.025677,            0.024534,             0.42756,             0.32303,             0.25231,            0.084075,            0.076939,            0.030133,            0.027723,            0.005545,            0.005545,            0.005545
                  47,            0.072027,            0.039266,            0.024386,             0.47509,             0.36865,             0.29139,            0.091501,            0.077286,            0.031073,            0.027611,            0.005446,            0.005446,            0.005446
                  48,            0.071279,            0.032999,            0.023547,             0.42777,             0.35311,             0.22928,            0.087354,            0.081051,            0.029632,            0.027462,            0.005347,            0.005347,            0.005347
                  49,            0.069133,            0.033446,            0.022231,             0.45347,             0.35048,             0.22256,            0.085863,            0.081665,            0.030333,            0.027687,            0.005248,            0.005248,            0.005248
                  50,            0.072761,            0.025475,            0.023088,             0.46901,             0.34747,             0.28381,             0.10777,            0.074601,            0.030415,            0.027238,            0.005149,            0.005149,            0.005149
                  51,            0.070633,            0.032985,            0.022463,             0.49007,             0.35075,             0.31707,              0.1162,            0.077147,            0.029925,            0.026765,             0.00505,             0.00505,             0.00505
                  52,             0.06846,            0.024597,            0.020493,             0.43527,              0.3599,             0.27528,            0.098693,             0.07858,            0.029251,            0.026945,            0.004951,            0.004951,            0.004951
                  53,            0.066895,            0.023233,            0.021791,             0.45936,             0.34595,              0.2745,             0.11152,            0.081501,            0.028938,            0.026864,            0.004852,            0.004852,            0.004852
                  54,            0.072825,            0.030574,            0.023622,             0.44783,             0.38206,             0.32464,             0.12281,            0.073339,            0.030145,            0.026635,            0.004753,            0.004753,            0.004753
                  55,             0.06918,            0.023126,            0.021905,             0.50791,              0.3802,             0.32703,             0.12029,            0.075113,            0.029234,            0.026311,            0.004654,            0.004654,            0.004654
                  56,            0.069112,            0.029543,            0.023343,             0.53788,             0.33434,             0.29807,             0.11547,            0.078152,            0.028508,            0.026288,            0.004555,            0.004555,            0.004555
                  57,            0.066868,            0.027027,             0.02259,             0.60676,             0.33081,             0.33319,             0.11764,            0.076812,            0.028437,            0.026129,            0.004456,            0.004456,            0.004456
                  58,             0.06834,            0.033107,             0.02303,             0.52367,             0.42943,             0.35168,             0.13177,            0.072993,             0.02932,            0.026069,            0.004357,            0.004357,            0.004357
                  59,            0.063686,            0.031616,            0.021775,             0.50829,             0.44838,             0.34307,             0.12204,            0.075276,            0.029408,            0.026108,            0.004258,            0.004258,            0.004258
                  60,            0.065142,            0.024717,            0.020844,             0.48343,             0.35735,             0.32407,             0.13446,            0.074125,             0.02835,            0.026211,            0.004159,            0.004159,            0.004159
                  61,            0.061216,            0.029557,            0.019974,              0.4958,              0.3644,             0.29865,             0.10928,            0.080533,             0.02788,            0.026053,             0.00406,             0.00406,             0.00406
                  62,            0.068947,            0.028636,            0.022298,             0.51138,             0.37859,             0.37085,             0.15352,            0.072109,             0.02863,            0.025819,            0.003961,            0.003961,            0.003961
                  63,            0.063179,             0.03185,            0.019781,             0.55368,             0.42414,             0.37579,             0.14398,            0.073549,            0.028446,            0.026038,            0.003862,            0.003862,            0.003862
                  64,             0.06676,            0.026657,            0.020814,             0.51533,             0.36525,             0.35788,             0.13735,            0.073971,            0.028135,            0.025851,            0.003763,            0.003763,            0.003763
                  65,             0.06234,             0.02528,            0.021673,             0.51305,             0.43879,             0.37566,             0.12194,            0.074818,             0.02848,            0.025933,            0.003664,            0.003664,            0.003664
                  66,            0.066444,            0.028639,            0.022499,             0.50804,             0.42122,             0.37653,             0.17493,            0.069846,            0.028713,            0.025946,            0.003565,            0.003565,            0.003565
                  67,            0.063304,            0.026447,            0.020566,             0.53347,             0.35747,             0.38042,              0.1549,            0.072061,            0.028535,            0.025531,            0.003466,            0.003466,            0.003466
                  68,            0.062035,            0.028193,            0.020057,             0.62215,             0.35545,             0.39584,             0.16358,            0.070171,            0.028451,            0.025521,            0.003367,            0.003367,            0.003367
                  69,            0.061971,            0.025658,            0.020624,             0.57692,             0.35545,             0.39657,             0.16824,            0.070248,            0.028385,            0.025829,            0.003268,            0.003268,            0.003268
                  70,            0.064968,            0.036532,            0.022802,             0.60793,             0.42166,             0.41096,             0.17036,            0.070723,            0.027695,            0.025511,            0.003169,            0.003169,            0.003169
                  71,            0.060948,            0.026715,            0.021005,             0.60059,             0.43212,             0.42414,             0.18651,            0.071267,            0.027707,             0.02556,             0.00307,             0.00307,             0.00307
                  72,            0.059732,             0.02328,            0.019254,              0.6359,             0.45706,             0.42801,              0.1732,            0.069154,            0.027698,            0.025702,            0.002971,            0.002971,            0.002971
                  73,            0.059811,            0.026982,            0.019467,             0.62939,             0.45212,             0.42623,             0.16057,            0.069303,             0.02802,            0.025651,            0.002872,            0.002872,            0.002872
                  74,            0.062608,            0.030062,             0.02129,             0.58547,             0.41359,              0.4226,             0.18234,            0.070049,            0.028133,            0.025658,            0.002773,            0.002773,            0.002773
                  75,            0.059648,            0.029145,             0.02041,             0.63733,             0.43776,             0.42237,             0.17952,            0.068653,             0.02809,            0.025848,            0.002674,            0.002674,            0.002674
                  76,            0.060103,            0.025261,            0.020755,             0.59377,             0.43179,             0.41873,             0.19882,            0.069279,            0.028146,            0.025857,            0.002575,            0.002575,            0.002575
                  77,            0.058544,            0.027989,            0.019268,             0.68433,             0.39797,             0.42367,             0.20152,            0.068598,            0.028443,              0.0258,            0.002476,            0.002476,            0.002476
                  78,            0.058975,            0.027822,            0.019465,             0.63248,             0.41744,             0.43038,               0.189,            0.068364,            0.028591,            0.025795,            0.002377,            0.002377,            0.002377
                  79,            0.058304,            0.023337,            0.019694,             0.59924,             0.40768,             0.42288,             0.20018,            0.068819,            0.028474,            0.025767,            0.002278,            0.002278,            0.002278
                  80,            0.059373,            0.033899,            0.021865,             0.64494,             0.44604,             0.42603,              0.2015,            0.067117,            0.028398,             0.02569,            0.002179,            0.002179,            0.002179
                  81,            0.059704,            0.029154,             0.02055,             0.62382,             0.44414,              0.4146,             0.18894,            0.068206,            0.028126,            0.025669,             0.00208,             0.00208,             0.00208
                  82,            0.059112,            0.027651,            0.020739,             0.67976,             0.41739,             0.43989,             0.20473,            0.067892,            0.027894,            0.025701,            0.001981,            0.001981,            0.001981
                  83,            0.059137,            0.027841,            0.020954,             0.63657,             0.43684,             0.41981,             0.18841,            0.067686,            0.028122,            0.025632,            0.001882,            0.001882,            0.001882
                  84,            0.055797,            0.024564,            0.019184,             0.64628,             0.44081,             0.41761,             0.19522,            0.068154,            0.028167,             0.02563,            0.001783,            0.001783,            0.001783
                  85,            0.058427,             0.03197,            0.021017,             0.63058,             0.45747,             0.43808,             0.20927,            0.066948,            0.028275,            0.025629,            0.001684,            0.001684,            0.001684
                  86,            0.059262,            0.027128,            0.020692,             0.66981,             0.40484,             0.42324,             0.19555,            0.067244,            0.028322,            0.025661,            0.001585,            0.001585,            0.001585
                  87,            0.057977,            0.026131,            0.018976,             0.66536,              0.4403,             0.43577,             0.20543,             0.06826,            0.028628,             0.02563,            0.001486,            0.001486,            0.001486
                  88,             0.06009,            0.028807,            0.020285,              0.6684,              0.4578,             0.43357,              0.2044,            0.067381,            0.028643,            0.025602,            0.001387,            0.001387,            0.001387
                  89,             0.05595,            0.026823,            0.018625,             0.67894,             0.46604,             0.43811,             0.20403,            0.066868,            0.029002,            0.025495,            0.001288,            0.001288,            0.001288
                  90,            0.055734,            0.024535,            0.016786,              0.6729,             0.43571,             0.43599,             0.21043,            0.066491,            0.029125,            0.025471,            0.001189,            0.001189,            0.001189
                  91,            0.058266,            0.031479,            0.020459,             0.68523,             0.41601,             0.43498,             0.21095,            0.066197,            0.028952,            0.025431,             0.00109,             0.00109,             0.00109
                  92,            0.056512,            0.025506,            0.018967,             0.68339,             0.42081,             0.43692,             0.21781,            0.066284,            0.028989,             0.02541,            0.000991,            0.000991,            0.000991
                  93,            0.057136,            0.025384,            0.020485,             0.69164,             0.41964,             0.43187,             0.20409,            0.067041,            0.028723,            0.025445,            0.000892,            0.000892,            0.000892
                  94,            0.051386,            0.022672,            0.016929,             0.68824,              0.4299,              0.4306,             0.20143,             0.06697,            0.028732,            0.025466,            0.000793,            0.000793,            0.000793
                  95,            0.056259,            0.024133,            0.018387,             0.68837,              0.4257,             0.43595,             0.20039,            0.066806,            0.028801,             0.02548,            0.000694,            0.000694,            0.000694
                  96,             0.05419,            0.024255,            0.018698,             0.67175,             0.43258,               0.437,             0.21248,            0.066523,             0.02885,            0.025472,            0.000595,            0.000595,            0.000595
                  97,            0.052687,            0.022023,            0.016063,             0.67108,             0.43353,             0.43347,             0.20492,            0.066469,            0.028885,              0.0255,            0.000496,            0.000496,            0.000496
                  98,            0.056569,             0.02855,            0.018533,             0.66753,             0.43396,             0.43337,              0.2104,            0.066407,            0.028859,            0.025523,            0.000397,            0.000397,            0.000397
                  99,            0.059048,            0.026016,            0.022047,             0.66538,             0.43587,             0.43301,             0.21037,            0.066348,            0.028809,            0.025493,            0.000298,            0.000298,            0.000298
